invoice_id,customer_id,amount,issue_date,due_date,days_overdue,status
INV001935,CUST008349,141900.0,2026-06-21,2026-07-21,41,paid
INV001936,CUST003027,84800.0,2026-07-29,2026-09-27,-10,not_yet_due
INV001937,CUST006480,191200.0,2026-03-22,2026-04-06,147,overdue
INV001938,CUST003414,104100.0,2026-02-23,2026-03-10,174,overdue
INV001939,CUST008247,23500.0,2026-04-08,2026-05-23,100,written_off
INV001940,CUST006528,56400.0,2026-05-05,2026-06-04,88,overdue
INV001941,CUST003762,81600.0,2026-04-03,2026-04-18,135,overdue
INV001942,CUST002013,28600.0,2026-02-17,2026-03-19,165,written_off
INV001943,CUST001139,211900.0,2026-07-22,2026-09-20,-10,not_yet_due
INV001944,CUST008943,56600.0,2026-03-09,2026-03-24,160,paid
INV001945,CUST008383,23300.0,2026-03-28,2026-05-12,111,written_off
INV001946,CUST002150,32000.0,2026-07-08,2026-07-23,39,overdue
INV001947,CUST004470,191300.0,2026-06-27,2026-08-26,5,overdue
INV001948,CUST006338,57600.0,2026-02-25,2026-03-27,157,overdue
INV001949,CUST003138,101000.0,2026-03-10,2026-04-09,144,overdue
INV001950,CUST003510,172300.0,2026-03-02,2026-03-17,167,overdue
INV001951,CUST006005,59600.0,2026-07-19,2026-08-03,28,overdue
INV001952,CUST000568,175500.0,2026-05-20,2026-07-19,43,overdue
INV001953,CUST002447,103400.0,2026-07-07,2026-07-22,40,overdue
INV001954,CUST007581,98600.0,2026-05-14,2026-06-13,79,overdue
INV001955,CUST006743,137300.0,2026-05-12,2026-06-11,81,paid
INV001956,CUST000830,73000.0,2026-07-30,2026-08-29,2,overdue
INV001957,CUST004337,37200.0,2026-03-20,2026-04-04,149,paid
INV001958,CUST003419,144700.0,2026-04-07,2026-05-22,101,overdue
INV001959,CUST002785,32200.0,2026-05-04,2026-06-18,74,overdue
INV001960,CUST004961,15200.0,2026-04-04,2026-06-03,89,overdue
INV001961,CUST002506,49500.0,2026-04-29,2026-05-14,109,paid
INV001962,CUST005220,11800.0,2026-05-05,2026-06-04,88,written_off
INV001963,CUST002719,151800.0,2026-02-24,2026-03-11,173,overdue
INV001964,CUST004728,106300.0,2026-06-10,2026-06-25,67,overdue
INV001965,CUST007048,111400.0,2026-08-06,2026-09-20,-10,not_yet_due
INV001966,CUST003240,87700.0,2026-05-15,2026-06-14,78,overdue
INV001967,CUST009682,56000.0,2026-07-07,2026-08-06,25,paid
INV001968,CUST006479,141700.0,2026-06-17,2026-08-01,30,paid
INV001969,CUST001793,180600.0,2026-07-18,2026-09-16,-10,not_yet_due
INV001970,CUST009457,91300.0,2026-07-11,2026-08-10,21,overdue
INV001971,CUST007377,100500.0,2026-03-01,2026-03-16,168,paid
INV001972,CUST009974,58700.0,2026-05-19,2026-06-18,74,paid
INV001973,CUST009463,87000.0,2026-06-29,2026-07-29,33,overdue
INV001974,CUST002498,30800.0,2026-08-06,2026-08-21,10,overdue
INV001975,CUST003119,120400.0,2026-05-13,2026-06-12,80,overdue
INV001976,CUST006637,8300.0,2026-07-21,2026-08-05,26,written_off
INV001977,CUST004881,35800.0,2026-07-10,2026-08-24,7,written_off
INV001978,CUST007452,236700.0,2026-04-29,2026-06-13,79,overdue
INV001979,CUST000407,12900.0,2026-05-21,2026-06-05,87,overdue
INV001980,CUST006038,248800.0,2026-02-17,2026-04-18,135,overdue
INV001981,CUST004877,128000.0,2026-04-27,2026-05-27,96,overdue
INV001982,CUST002295,68700.0,2026-02-17,2026-03-19,165,overdue
INV001983,CUST003099,89200.0,2026-04-14,2026-06-13,79,overdue
INV001984,CUST000227,51700.0,2026-07-25,2026-09-08,-8,not_yet_due
INV001985,CUST004712,144500.0,2026-06-13,2026-06-28,64,paid
INV001986,CUST000437,14500.0,2026-08-04,2026-09-03,-3,written_off
INV001987,CUST002958,76300.0,2026-07-02,2026-08-31,0,overdue
INV001988,CUST002708,122000.0,2026-03-26,2026-04-10,143,paid
INV001989,CUST008299,42600.0,2026-02-13,2026-02-28,184,paid
INV001990,CUST008860,147800.0,2026-04-11,2026-05-26,97,overdue
INV001991,CUST008091,131700.0,2026-07-17,2026-08-31,0,paid
INV001992,CUST005881,73800.0,2026-05-08,2026-07-07,55,overdue
INV001993,CUST007043,12400.0,2026-05-26,2026-07-10,52,overdue
INV001994,CUST004855,53800.0,2026-03-06,2026-04-05,148,overdue
INV001995,CUST008015,55100.0,2026-03-21,2026-05-05,118,overdue
INV001996,CUST000517,138800.0,2026-07-18,2026-08-17,14,overdue
INV001997,CUST001741,135300.0,2026-02-25,2026-03-27,157,overdue
INV001998,CUST001762,43300.0,2026-04-02,2026-04-17,136,written_off
INV001999,CUST008303,90900.0,2026-05-23,2026-07-07,55,overdue
INV002000,CUST002482,89700.0,2026-05-10,2026-05-25,98,overdue
INV_DEMO_001,CUST_DEMO_001,75000.0,2026-07-01,2026-08-01,30,overdue
INV_DEMO_002,CUST_DEMO_002,10.0,2026-07-01,2026-08-01,30,overdue
