negotiation_id,customer_id,invoice_amount,offer_amount,offer_discount_pct,days_to_payment,customer_score,true_accept_probability,accepted
NEG001934,CUST000489,11200.0,9200.0,18,0,0.603,0.935,1
NEG001935,CUST007989,8600.0,8200.0,5,30,0.77,0.883,0
NEG001936,CUST004365,15800.0,15000.0,5,30,0.732,0.871,1
NEG001937,CUST009858,8600.0,7900.0,8,15,0.673,0.86,0
NEG001938,CUST008090,20200.0,19200.0,5,45,0.389,0.809,1
NEG001939,CUST001894,80200.0,70600.0,12,45,0.84,0.969,1
NEG001940,CUST008788,11500.0,10100.0,12,45,0.75,0.967,1
NEG001941,CUST002786,20300.0,19900.0,2,30,0.713,0.806,1
NEG001942,CUST007277,6100.0,5600.0,8,0,0.624,0.786,1
NEG001943,CUST004665,9400.0,9200.0,2,0,0.721,0.661,1
NEG001944,CUST002431,23700.0,19400.0,18,30,0.798,0.98,1
NEG001945,CUST000907,5000.0,4600.0,8,30,0.717,0.912,1
NEG001946,CUST005892,12600.0,12000.0,5,7,0.618,0.736,1
NEG001947,CUST007390,28300.0,26900.0,5,45,0.79,0.919,1
NEG001948,CUST009376,28000.0,24600.0,12,30,0.742,0.949,1
NEG001949,CUST008985,19800.0,18800.0,5,45,0.784,0.92,1
NEG001950,CUST003569,5200.0,4600.0,12,7,0.731,0.911,1
NEG001951,CUST009412,12100.0,11500.0,5,7,0.796,0.813,1
NEG001952,CUST001553,10200.0,9700.0,5,0,0.785,0.779,1
NEG001953,CUST007170,119000.0,89200.0,25,7,0.697,0.979,1
NEG001954,CUST003288,11000.0,9700.0,12,15,0.681,0.917,1
NEG001955,CUST009888,14500.0,14500.0,0,7,0.705,0.626,1
NEG001956,CUST007990,14500.0,13300.0,8,30,0.781,0.922,1
NEG001957,CUST007742,25200.0,23900.0,5,0,0.709,0.738,0
NEG001958,CUST006676,12700.0,11200.0,12,0,0.387,0.78,1
NEG001959,CUST000013,7200.0,6600.0,8,30,0.801,0.927,1
NEG001960,CUST000458,7400.0,7300.0,2,0,0.787,0.698,1
NEG001961,CUST009789,47100.0,47100.0,0,0,0.724,0.575,0
NEG001962,CUST001481,9300.0,9100.0,2,15,0.691,0.73,0
NEG001963,CUST001612,27800.0,27200.0,2,7,0.801,0.734,1
NEG001964,CUST001330,19900.0,18900.0,5,7,0.376,0.599,1
NEG001965,CUST003721,26200.0,23100.0,12,45,0.706,0.962,1
NEG001966,CUST001338,9400.0,9200.0,2,30,0.751,0.824,1
NEG001967,CUST006365,20200.0,18600.0,8,15,0.789,0.889,1
NEG001968,CUST006998,9300.0,9300.0,0,7,0.789,0.677,1
NEG001969,CUST002556,20100.0,19700.0,2,30,0.806,0.84,1
NEG001970,CUST005576,13900.0,12800.0,8,45,0.474,0.892,1
NEG001971,CUST005819,19100.0,17600.0,8,30,0.783,0.922,0
NEG001972,CUST004983,17900.0,16500.0,8,0,0.75,0.83,1
NEG001973,CUST004107,24000.0,22100.0,8,0,0.748,0.828,1
NEG001974,CUST008892,24100.0,21200.0,12,45,0.787,0.969,1
NEG001975,CUST008541,21400.0,21400.0,0,7,0.274,0.36,0
NEG001976,CUST002721,30300.0,28800.0,5,0,0.75,0.755,1
NEG001977,CUST004301,29600.0,26000.0,12,30,0.802,0.955,1
NEG001978,CUST003905,10500.0,10000.0,5,7,0.691,0.77,0
NEG001979,CUST006125,36100.0,27100.0,25,30,0.839,0.98,1
NEG001980,CUST003272,19400.0,18400.0,5,15,0.78,0.836,1
NEG001981,CUST006558,10900.0,8200.0,25,30,0.313,0.977,1
NEG001982,CUST002161,22700.0,18600.0,18,30,0.683,0.975,1
NEG001983,CUST009743,12400.0,12400.0,0,30,0.622,0.716,1
NEG001984,CUST006925,119400.0,119400.0,0,45,0.802,0.823,1
NEG001985,CUST006254,6600.0,6300.0,5,45,0.741,0.914,1
NEG001986,CUST008906,16500.0,13500.0,18,15,0.782,0.971,1
NEG001987,CUST008881,5000.0,4800.0,5,30,0.552,0.816,1
NEG001988,CUST002680,74400.0,68400.0,8,0,0.808,0.833,1
NEG001989,CUST003099,33400.0,30700.0,8,45,0.762,0.942,1
NEG001990,CUST000766,5900.0,5800.0,2,7,0.859,0.77,1
NEG001991,CUST000394,14100.0,13800.0,2,30,0.746,0.821,1
NEG001992,CUST007750,7900.0,5900.0,25,30,0.693,0.98,1
NEG001993,CUST004014,51700.0,42400.0,18,7,0.828,0.966,0
NEG001994,CUST005428,8000.0,7400.0,8,15,0.675,0.861,1
NEG001995,CUST002623,17100.0,16200.0,5,15,0.829,0.852,1
NEG001996,CUST005883,18100.0,13600.0,25,7,0.717,0.98,1
NEG001997,CUST008793,83800.0,73700.0,12,0,0.824,0.9,1
NEG001998,CUST004107,8700.0,7700.0,12,0,0.748,0.898,1
NEG001999,CUST009623,27900.0,24600.0,12,15,0.744,0.926,1
NEG002000,CUST002077,12600.0,11600.0,8,30,0.753,0.917,1
